id,shpcountry,rcvcountry
Mar de la Aventura BV,Morolaria,Oceanus
-7211,NA,Oceanus
-17198,NA,Oceanus
-7030,NA,Oceanus
Yu wo  OJSC Holdings,Alverossia,Oceanus
mǔlì Limited Liability Company Marine,Coralmarica,Oceanus
Greek ermen Ges.m.b.H. Line,Anderia del Mar,Kuzalanda
-18965,NA,Oceanus
-7006,NA,Oceanus
-7327,NA,Oceanus
-19566,NA,Oceanus
Aqua Adventures CJSC Worldwide,Merigrad,Oceanus
SaltwaterSelections LC & Son's,Lumindoria,Lumindoria
Senegal Coast  OJSC Whale,Nalakond,Coralmarica
Oceanfront Oases AS Overseas,Nalakond,Puerto Sol
Adriatic Squid Sagl Logistics,Jiraputra,Oceanus
-9013,NA,Oceanus
Balkan  S.A. de C.V. Transport,Zaloria,Oceanus
-21850,NA,Oceanus
Niger River   AS Barge,Morolaria,NA
-21149,NA,Polarisdom
-10022,NA,Oceanus
-11928,NA,Oceanus
Uttar Pradesh Sea  Starfish Plc Freight ,Rio Isla,Coralmarica
-4813,NA,Oceanus
-21306,NA,Oceanus
-5740,NA,Oceanus
Icelandic Oysters A/S Industrial,Orvietonix,Oceanus
Costa de la Felicidad Ltd,Puerto del Mar,NA
Estrella de Mar A/S Express,Alverossia,Sirenareef
-11929,NA,Oceanus
-16051,NA,Oceanus
Guinea Gulf  S.A. de C.V.,Vesperanda,Oceanus
-19062,NA,Oceanus
-3311,NA,Oceanus
Blue Lagoon Incorporated Holdings,Puerto del Mar,Oceanus
Tamil Nadu s OJSC,Marebak,Coralmarica
-17286,NA,Oceanus
Zanzibar Archipelago   Corp Seafoam,Sol y Oceana,Oceanus
-11465,NA,Oceanus
Vespuci Incorporated and Son's,Puerto Sol,Oceanus
-16854,NA,Oceanus
-8935,NA,Oceanus
-6414,NA,Oceanus
-12485,NA,Oceanus
xiǎo lóng xiā LC Salt spray,-22004,Sirenareef
Zambezi River   Ltd. Liability Co Worldwide,Jiraputra,Oceanus
Karelians Limited Liability Company International,Osterivaria,Talandria
-4215,NA,Oceanus
-20057,NA,Oceanus
-1752,NA,Oceanus
-21193,NA,Oceanus
-5464,NA,Oceanus
Norwegian Haddock S.A. de C.V. Solutions,NA,Oceanus
-7366,NA,Oceanus
-7713,NA,Oceanus
Okavango River  Oyj Distribution,Sol y Oceana,Oceanus
-17922,NA,Oceanus
-15773,NA,Oceanus
shí rén yú Corp,Isliandor,Oceanus
-10033,NA,Oceanus
Yu er he  AS Services,Riodelsol,NA
-15060,NA,Oceanus
The Sea Turtle Ltd Shipping,Kondanovia,Oceanus
-8941,NA,Oceanus
-15059,NA,Oceanus
Southeast Oyster  Sp Consultants,Kondanovia,Uzifrica
Black Sea Anchovy Transport,Marivaria,NA
-21395,NA,Oceanus
-5713,NA,Oceanus
-14910,NA,Oceanus
-19479,NA,Oceanus
-11983,NA,Oceanus
Mar de Cristal NV,Marebak,Oceanus
Costa de Oro CJSC,Quirinelle,Oceanus
SeaSolutions Tugboat SRL Transport,Oceanus,Oceanus
Ocean Outlaws SRL Freight ,Puerto Sol,NA
Seashell Seekers GmbH & Co. KG Import,Merigrad,Oceanus
-17176,NA,Oceanus
-1772,NA,Oceanus
Arena del Mar Marine,Marebak,NA
-14846,NA,Oceanus
-7232,NA,Oceanus
Neptune's Kingdom Corporation Solutions,NA,Oceanus
Tales Whale SRL United,Alverossia,Oceanus
Green Valley Freight  Sailor,Marebak,Oceanus
 Direct LLC Marine biology,Marebak,Oceanus
Kong zhong diao yu  AB Marine conservation,Caenoria,Talandria
-5696,NA,Oceanus
Ancla Azul ОАО Express,Calabrix,Kondarivakia
-5036,NA,Oceanus
-20019,NA,Oceanus
-13111,NA,Oceanus
-4748,NA,Oceanus
-8402,NA,Oceanus
jīn qiāng yú Company,Kondanovia,Oceanus
Zambezi Rapids  Dockyard AG Industrial,Icarnia,Oceanus
-16990,NA,Oceanus
Greek Sea Bass SRL,Nalakond,NA
-19048,NA,Oceanus
Lake Victoria Nile    Sea spray,Alverossia,Coralmarica
-8468,NA,Oceanus
Sparrmans  Abalone ОАО Carriers,Icarnia,NA
Barco de Plata SRL Holdings,Puerto Sol,Sol y Oceana
-11467,NA,Oceanus
xuě yú Sagl Brothers,Vesperanda,NA
-8922,NA,Oceanus
Punjab Sea  Ltd Krill,Mawazam,NA
Baltic Flounder LLC Forwading,Marebak,Oceanus
Haryana Sea  Ges.m.b.H. Transit,Puerto Sol,Qalbukhara
SeaSelects Ltd. Corporation Express,Coralmarica,Oceanus
Diao yu bi sai  Oyj,Zawalinda,Oceanus
-18760,NA,Oceanus
-11463,NA,Oceanus
Sea Breezes AG Express,Puerto Sol,Oceanus
Estrella del Mar Inc,Alverossia,NA
-11220,NA,Oceanus
-10023,NA,Oceanus
biān yú Sagl Consulting,Nalakond,Oceanus
-12490,NA,Oceanus
-6828,NA,Oceanus
George Incorporated Marine sanctuary,Anderia del Mar,Oceanus
-3685,NA,Oceanus
-18382,NA,Oceanus
-1765,NA,Oceanus
-18032,NA,Oceanus
Manipur  Market AS Transport,Lumindoria,Oceanus
-12208,NA,Oceanus
Coastal Castaway CJSC Consulting,Marebak,Oceanus
-9683,NA,Oceanus
Yu gou  Pic Delivery,Isliandor,Oceanus
-10035,NA,Oceanus
Coral del Mar Co,Faraluna,Sol y Oceana
Mediterranean s Sagl Forwading,Alverossia,Oceanus
Sea Luxe LC Marine ecology,Marebak,NA
-2732,NA,Oceanus
Tamil Nadu  Market Shipping,Marebak,Luminkind
-16166,NA,Oceanus
Madhya Pradesh  Market Sagl Marine,Coralmarica,Oceanus
-11973,NA,Oceanus
Arunachal Pradesh s GmbH & Co. KG Line,NA,Oceanus
-11295,NA,Oceanus
Angeline S.A. de C.V. Holdings,Isliandor,Coralmarica
Sahara  LLC AG Marine,Calabrand,Oceanus
Nautical Navigators ОАО United,Lumaland,Oceanus
-11758,NA,Oceanus
-7100,NA,Oceanus
Estrella de la Costa N.V.,Marebak,Oceanus
Bahía del Este Kelp,Puerto del Mar,Oceanus
-18454,NA,Oceanus
-9432,NA,Oceanus
-6231,NA,Oceanus
Eukrante & SE Cargo,Lumindoria,Oceanus
shí rén yú NV,Marebak,NA
Tales Ltd. Liability Co Marine,Mawazam,Oceanus
-7140,NA,Oceanus
Arena del Sol Marine life,Oceanus,Oceanus
Ocean Odyssey S.A. de C.V.,Marebak,NA
Himachal Pradesh   Ges.m.b.H. Worldwide,Osterivaria,Oceanus
Coral Kingdom AG Transit,Marebak,Oceanus
-10422,NA,Oceanus
-1841,NA,Oceanus
SeaBites S.A. de C.V. Line,Marebak,Alverossia
Haryana Sea  OJSC International,Puerto Sol,Oceanus
-12628,NA,Oceanus
OceanicOrigin Ltd. Corporation Investment,Ariuzima,Oceanus
-18764,NA,Oceanus
-3289,NA,Oceanus
-3291,NA,Oceanus
Dutch Herring Limited Liability Company Forwading,Lumindoria,Oceanus
Salt WaterCo S.p.A. and Son's,Azurionix,Oceanus
-18351,NA,Oceanus
Mar del Caribe Inc and Son's,Marebak,Marebak
Aqua Ventures Sp Overseas,Puerto Sol,Sol y Oceana
AquaCuisine Snapper BV Freight ,Nalakond,NA
Melanippe Incorporated Marine life,Osterivaria,Oceanus
-6272,NA,Oceanus
-14138,NA,Oceanus
-10369,NA,Oceanus
-15646,NA,Oceanus
Lake Victoria Catch  NV Holdings,Marebak,Oceanus
Lake Manyara   GmbH & Co. KG,Isliandor,Oceanus
Caracola Azul - SRL Shipping,Zawalinda,Oceanus
-19069,NA,Oceanus
Poseidon Marine ecology Corporation Holdings,Riodelsol,NA
Norwegian Salmon LLC Industrial,Puerto Sol,Sirenareef
-1749,NA,Oceanus
Lake Tana  Sagl Delivery,Mawazam,Oceanus
-4192,NA,Oceanus
Rajasthan  Marine biology Caviar,Coralmarica,Oceanus
Caracola de Coral Kga Consultants,Mawazam,Oceanus
-18464,NA,Oceanus
-20374,NA,Oceanus
Ethiopian Highlands  Sp Mudflat,Marebak,NA
-18329,NA,Oceanus
Lake Victoria Nile    S.A. de C.V.,Ariuzima,Kuzalanda
-11282,NA,Oceanus
Dutch Mussels CJSC Transit,Islavaria,Uzifrica
Isla del Mar Plc,Coralmarica,Oceanus
Saltwater Sizzle BV Fish,Zawalinda,Oceanus
-1927,NA,Oceanus
-1861,NA,Oceanus
-15486,NA,Oceanus
Oceanic Oasis Ltd. Corporation Import,Marebak,Oceanus
Blue Water Ventures Company Cargo,Puerto Sol,Oceanus
Sea Spray SRL Investment,Marebak,Marebak
-6651,NA,Oceanus
-10251,NA,Oceanus
Sailors and Surfers Ray,Talandria,NA
-8260,NA,Oceanus
Water World GmbH & Co. KG Marine life,Korvelonia,Oceanus
Maharashtra Sea  ОАО Shipping,Thessalandia,Oceanus
Mar de la Costa Ges.m.b.H. Jetty,Marebak,Oceanus
Arawak Ltd. Liability Co Delivery,Marebak,Coralmarica
Playa del Sol Limited Liability Company Logistics,Marebak,Oceanus
Niger Delta   Tugboat Ltd. Liability Co Solutions,Morolaria,Oceanus
-1767,NA,Oceanus
-1305,NA,Oceanus
Perla del Mar Ltd. Liability Co Express,Nalakond,NA
-4326,NA,Oceanus
Black Sea Carp SE,Isliandor,Oceanus
French Sardine NV Cargo,Marebak,Oceanus
-2227,NA,Oceanus
-14684,NA,Oceanus
Mar del Caribe Ltd. Corporation Freight ,Marebak,Maripuerto
Nordic  S.A. de C.V.,Utoporiana,NA
Angrapa Ltd. Liability Co Express,Marebak,NA
-20292,NA,Oceanus
Arabian Sea  Sp Express,Nalakond,NA
SeaSpray Trout GmbH & Co. KG Marine,Marebak,NA
Neptune's Realm NV United,Marebak,Oceanus
Ltd. Liability Co Plc,Marebak,NA
Ningxia Ltd. Corporation Brothers,Osterivaria,NA
-19286,NA,Oceanus
Finests NV Marine conservation,Marebak,Oceanus
Ola Marina Oyj Services,Marebak,NA
hǎi zhé LC Distribution,Oceanus,Coral Solis
Icelandic Cod Ltd. Liability Co Logistics,Lumindoria,Oceanus
Seafarer's Club Plc Industrial,Marebak,Marebak
-3322,NA,Oceanus
-1728,NA,Oceanus
-2282,NA,Oceanus
Assam  Market N.V. Transit,Thessalandia,Oceanus
Black Sea Tuna Marine,Zawalinda,Oceanus
Dutch Eel Ltd Holdings,Nalakond,Oceanus
-15659,NA,Oceanus
Mar del Placer GmbH,Osterivaria,Coralmarica
-16686,NA,Oceanus
-204,NA,Oceanus
-9650,NA,Oceanus
-8130,NA,Oceanus
Marmooska Tuna LLC Distribution,Coralmarica,NA
Arunachal Pradesh s Nautical,Marebak,Thessalandia
Balkan Anchovy Kga Coral Reef,Thessalandia,NA
The Salty Dog Ltd,Marebak,Coralmarica
French Hake Corporation Shipping,Isliandor,Oceanus
Aqua Anchor AS Shipping,Sol y Oceana,Oceanus
-13711,NA,Oceanus
Náutica del Mar Ltd,Marebak,Oceanus
Ola de la Costa AG Consulting,Marebak,Oceanus
Ancla Marina Ltd. Liability Co Harbor,Rio Isla,Oceanus
Aqua Anchor and GmbH Forwading,Merigrad,Oceanus
-13985,NA,Oceanus
-21239,NA,Oceanus
Kerala Ltd. Corporation Worldwide,Coralmarica,Oceanus
-1768,NA,Oceanus
-14908,NA,Oceanus
Océano de Coral CJSC Line,NA,Oceanus
-13593,NA,Oceanus
Niger Bend   SRL Shipping,Merigrad,Coralmarica
Mar de Sirenas Oyj,Arvaros,Lumaland
-5168,NA,Oceanus
Nazhivka N.V. Marine conservation,NA,Oceanus
-1808,NA,Oceanus
xiǎo lóng xiā Incorporated Worldwide,Alverossia,Oceanus
Seaside Summit CJSC Saltwater,Vesperanda,Oceanus
Portuguese Sea Bass N.V. &,Marebak,Oceanus
-14055,NA,Oceanus
-9106,NA,Oceanus
-6257,NA,Oceanus
Oceanfront Oasis Limited Liability Company Saltwater,Nalakond,Oceanus
Yu er he  GmbH & Co. KG Consulting,NA,Utoporiana
-7751,NA,Oceanus
-1900,NA,Oceanus
Mandalore Pic and Son's,Marebak,NA
-21760,NA,Oceanus
Norwegian Shrimp Plc Transport,Marebak,Marebak
Coral Cove Inc Carriers,Talandria,Talandria
-11005,NA,Oceanus
Belgian Lobster _ Company Distribution,Osterivaro,Oceanus
Playa de la Felicidad LLC,Merigrad,Oceanus
-13347,NA,Oceanus
Madhya Pradesh  Market Inc Delivery,Rio Isla,Oceanus
-10856,NA,Oceanus
-9912,NA,Oceanus
Oceanfront Oases Salt spray S.p.A. Transport,Nalaloria,Oceanus
Mar de Sirenas NV,Utoporiana,Oceanus
Galene S.A. de C.V. Marine ecology,Marebak,Oceanus
Mar de Cielo SRL Tilapia,Marebak,Oceanus
-5201,NA,Oceanus
Arena de Coral AB Consulting,Kondanovia,Oceanus
-13667,NA,Oceanus
-10252,NA,Oceanus
-10262,NA,Oceanus
Sailors and Surfers Corporation Kelp,Lumindoria,Oceanus
-10254,NA,Oceanus
Coral Azul SE Transit,Marebak,NA
-1763,NA,Oceanus
Saharan Coast  Marine life Kga Family,Marebak,Coralmarica
-17921,NA,Oceanus
SeaScape Foods S.A. de C.V. Solutions,Vesperanda,Oceanus
-3922,NA,Oceanus
Diao yu  Express Creek,Kondanovia,Oceanus
-12311,NA,Oceanus
Reef Rascals Jetty BV Forwading,Puerto Sol,Oceanus
Odisha  Plc Marine conservation,Rio Isla,Oceanus
Arunachal Pradesh s Ltd. Liability Co,Merigrad,Sol y Oceana
-15239,NA,Oceanus
John Limited Liability Company Freight ,Brindisola,Oceanus
hǎi tún Ltd. Corporation,Alverossia,Lumakari
Mar de Estrellas Creek OJSC Express,Marebak,Oceanus
-13782,NA,Oceanus
-20003,NA,Oceanus
-2628,NA,Oceanus
-7750,NA,Oceanus
Ocean Outfitters Ltd. Liability Co Import,Oceanus,Oceanus
-4729,NA,Oceanus
-16687,NA,Oceanus
Playa de Oro Limited Liability Company United,Coralmarica,Kuzalanda
-4858,NA,Oceanus
-18217,NA,Oceanus
Beach Breakers Marine biology,Merigrad,Gavanovia
-2437,NA,Oceanus
-18284,NA,Oceanus
-5705,NA,Oceanus
shí rén yú ОАО,Mawazam,Coralada
-8281,NA,Oceanus
Kerala Ltd. Corporation Holdings,Faraluna,Sol y Oceana
Saltwater Solitude N.V. International,Polarisdom,Oceanus
Bu yu wang Kga,Merigrad,NA
-8458,NA,Oceanus
Lake Chad  A/S Worldwide,Coral Solis,Coralmarica
Black Sea Anchovy Flounder Plc Services,Kethilim,Oceanus
-8670,NA,Oceanus
James & NV Enterprises,Alverossia,Coralmarica
-5164,NA,Oceanus
Gujarat ers Express Pier,Marebak,Oceanus
Henties Bay  and S.A. de C.V. Consultants,Kethilim,Oceanus
Ola del Este Beach,Gavanovia,Oceanus
-11281,NA,Oceanus
Neva  Limited Liability Company,Marebak,Oceanus
Ocean Quest Limited Liability Company,Lumindoria,NA
-19828,NA,Oceanus
Karnataka s Kga Marine biology,Valtalmo,Oceanus
Estrella de Coral Whale Plc Investment,Riodelsol,Oceanus
Neptune's Kingdom Pic Carriers,Coral Solis,Oceanus
-19471,NA,Oceanus
-11002,NA,Oceanus
-2792,NA,Oceanus
Group Barge Ltd Logistics,Puerto Sol,Puerto Sol
-267,NA,Oceanus
-6354,NA,Oceanus
-14256,NA,Oceanus
-19588,NA,Oceanus
-2422,NA,Oceanus
Marlin Masters S.p.A. Transport,Coraland,Icarnia
-10995,NA,Oceanus
Adair GmbH & Co. KG Cargo,Puerto del Mar,Oceanus
Tamil  Saltwater Corporation Merchants,Marebak,Oceanus
-19954,NA,Oceanus
Yu xian  AS Marine,Merigrad,Oceanus
-19861,NA,Oceanus
Bahía del Este Oyj Transit,Sol y Oceana,NA
Lake Victoria Nile    Saltwater N.V. Forwading,Marebak,Oceanus
-12849,NA,Oceanus
Surfside  Ltd. Corporation Marine biology,Marebak,NA
Bahía del Sol Limited Liability Company,Faraluna,Oceanus
Madhya Pradesh  Market AG Distribution,NA,Oceanus
Henties Bay  Ltd. Corporation,Faraluna,Oceanus
Pregolya S.A. de C.V. Solutions,Coraland,Oceanus
Lake Victoria Nile    Cargo  Incorporated Line,Alverossia,Oceanus
Irtysh  Pier GmbH & Co. KG Overseas,Kondanovia,Oceanus
-10648,NA,Oceanus
-10640,NA,Oceanus
Barents Sea Cod BV Seabed,Lumindoria,Oceanus
Bujagali Falls  SE Freight ,Coralmarica,NA
Ocean Oasis OJSC Transit,Utoporiana,Utoporiana
-1505,NA,Oceanus
fēi yú Marine conservation,Marebak,Coralmarica
Mar de Estrellas Co,Merigrad,Oceanus
CoastalCuisine Limited Liability Company Marine,Icarnia,Oceanus
Ola del Mar AB Marine ecology,Mawazam,Isliandor
-19541,NA,Oceanus
-8966,NA,Oceanus
-18242,NA,Oceanus
-1735,NA,Oceanus
Coastal Castaway Freight  Nautilus,Utoporiana,Oceanus
-10391,NA,Oceanus
-20037,NA,Oceanus
-1237,NA,Oceanus
-13744,NA,Oceanus
Estrella de la Costa Corp,Marebak,Oceanus
-12487,NA,Oceanus
Karnataka Sea  AG Export,Marebak,Oceanus
-10362,NA,Oceanus
-2232,NA,Oceanus
Mar y Luna Kga,Marebak,Marebak
Seashell  Ltd. Corporation Whale,Marebak,Oceanus
jīng S.A. de C.V.,Anderia del Mar,Oceanus
Cape of Good Hope   Trout,Nalakond,-22014
-7746,NA,Oceanus
Fresh Motorboat Sp Shipping,Marebak,Oceanus
Tamil Nadu s Ferry,Rio Isla,Oceanus
-12489,NA,Oceanus
Mar de la Luz Company,Merigrad,Oceanus
-21205,NA,Oceanus
Himachal Pradesh   N.V. Investment,Kondarama,Oceanus
-21236,NA,Oceanus
Gulf of Tadjoura  LLC &,Nalakond,Oceanus
Barco de Plata AB Freight ,Marebak,Oceanus
-5161,NA,Oceanus
Seafarer's Club GmbH Aquamarine,Icarnia,Oceanus
SilverStream Limited Liability Company,Gavanovia,Oceanus
-14069,NA,Oceanus
-6904,NA,Oceanus
Turkish Salmon Pic Worldwide,Alverossia,Oceanus
-17596,NA,Oceanus
Bujagali Falls  Cruise ship,Alverossia,Oceanus
-7261,NA,Oceanus
-15067,NA,Oceanus
Adriatic Tuna Sailor AG Marine sanctuary,Coralmarica,Oceanus
-9429,NA,Oceanus
AquaFresh Foods Snapper SRL Logistics,Marebak,NA
-9286,NA,Oceanus
Wise Ltd. Liability Co,Marebak,NA
Lake Nakuru  OJSC International,Isliandor,Oceanus
Blue Water Ventures Dry dock N.V. Brothers,Osterivella,Sol y Oceana
Congo River  BV Seabreeze,Kondanovia,NA
Greek Mackerel AB Shipping,NA,Oceanus
Irish Sea  S.A. de C.V. Holdings,Nalakond,Sirenareef
Irish Scallop Whale Co United,Vesperanda,Oceanus
Sea Striders NV Worldwide,Alverossia,NA
-15457,NA,Oceanus
Playa del Sol AB,NA,Oceanus
Oranjestad Corp Marine life,Kuzima,Oceanus
-5704,NA,Oceanus
FinestTastes ship SE Export,Alverossia,Oceanus
Yu gou  Limited Liability Company Marine conservation,Coralmarica,Oceanus
Dnipro  Krill Ges.m.b.H. Solutions,Lumaland,Oceanus
Italian Sardines A/S Freight ,Alverossia,Kondanovia
Mar del Este GmbH Dockyard,Alverossia,Oceanus
Asiotr Ltd. Liability Co,Marebak,Oceanus
Coral Azul Delivery Marine conservation,Kondanovia,Oceanus
Caracola de Coral Ges.m.b.H.,Thessalandia,Oceanus
-15487,NA,Oceanus
-2253,NA,Oceanus
Volga River Marine Shark,Marebak,Oceanus
-10020,NA,Oceanus
-1760,NA,Oceanus
-1778,NA,Oceanus
Belgian Scallop SRL Nori,Alverossia,Oceanus
Playa del Sol S.A. de C.V. Creek,Coral Solis,NA
Viento y Mar A/S Transport,Marebak,Oceanus
-1936,NA,Oceanus
-12188,NA,Oceanus
The Sea Lion SE Express,Marebak,Oceanus
Baltic Sprat Anchor S.A. de C.V. Consultants,Marebak,Oceanus
BlueWater Bistro Pic Transport,Chrysazul,Oceanus
-8128,NA,Oceanus
Lake Turkana  Kga Transit,Morolaria,Oceanus
Stichting Limited Liability Company Marine biology,Merigrad,Merigrad
-20021,NA,Oceanus
Tana River  Abalone Ltd. Corporation Cargo,Kondanovia,Oceanus
Vespuci Brothers Sea spray,Playa Solis,Oceanus
-1363,NA,Oceanus
-11283,NA,Oceanus
Blue Horizon & Son's Krill,Alverossia,Valtalmo
-13237,NA,Oceanus
Telangana  Wakame CJSC United,Gavanovia,Oceanus
Scottish Oysters Deep-sea Corp Carriers,Riodelsol,Oceanus
Orange River   Co Express,Solovarossa,Oceanus
Sahara  LLC Sp International,Oceanus,Sol y Oceana
Lake Victoria Nile    Creek LC Enterprises,Nalakond,NA
-9636,NA,Oceanus
Portuguese Octopus NV Merchants,Vesperanda,NA
Saltwater Surf Club SRL Brothers,Sol y Oceana,NA
Arena Azul AS Investment,Sol y Oceana,Sol y Oceana
Náutica del Mar AG Worldwide,Utoporiana,NA
Stichting Sp Marine life,Marebak,Oceanus
Karnataka s Ltd. Corporation,Marebak,Alverossia
Blue Ridge   Creek A/S Holdings,Coralmarica,Oceanus
Selous Game Reserve  Sp,Isliandor,Maripuerto
Zambezi Valley  GmbH Seafarer,Rio Isla,Oceanus
Dry Creek Ltd Marine life,Marebak,NA
FinestCatch GmbH & Co. KG Overseas,Marebak,Oceanus
Belgian Cod Sagl Marine ecology,Rio Isla,Oceanus
-18269,NA,Oceanus
-18270,NA,Oceanus
-20,Sol y Oceana,Oceanus
-13238,NA,Oceanus
-8250,NA,Oceanus
-7173,NA,Oceanus
-14676,NA,Oceanus
-2010,NA,Oceanus
-18550,NA,Oceanus
-14909,NA,Oceanus
Rufiji Delta  & Son's,Riodelsol,Oceanus
TunaTreats Ltd. Liability Co Transit,NA,Oceanus
-9014,NA,Oceanus
Isla Azul Limited Liability Company,Marebak,Oceanus
Aqua Ventures S.A. de C.V. Holdings,Coral Solis,NA
-16628,NA,Oceanus
-5702,NA,Oceanus
Shou gan  CJSC Surf,Marebak,Oceanus
-11469,NA,Oceanus
-20718,NA,Oceanus
-2502,NA,Oceanus
-6254,NA,Oceanus
-2786,NA,Oceanus
Zanzibar Archipelago   Limited Liability Company,Utoporiana,Oceanus
-15190,NA,Oceanus
Olas del Sur Ges.m.b.H. United,Oceanus,Oceanus
Tripura  Marina Sp Cargo,Coralmarica,Oceanus
Ocean Quest S.A. de C.V.,Marebak,Oceanus
-6287,NA,Oceanus
-11475,NA,Oceanus
-20696,NA,Oceanus
SeaSelect Foods Inc Forwading,NA,Oceanus
Kafue River  Ray Incorporated Brothers,Oceanus,Oceanus
-13803,NA,Oceanus
-6707,NA,Oceanus
-17573,NA,Oceanus
-15469,NA,Oceanus
-4369,NA,Oceanus
Hook S.A. de C.V.,Thessalandia,Thessalandia
Bu yu wang OJSC Logistics,Marebak,NA
Mar del Placer Ltd. Liability Co Express,Utoparadia,Oceanus
-7779,NA,Oceanus
-20888,NA,Oceanus
-14823,NA,Oceanus
-3579,NA,Oceanus
-11069,NA,Oceanus
-3578,NA,Oceanus
West Bengal  Sp Marine conservation,Marebak,Oceanus
-1971,NA,Oceanus
Playa de la Felicidad SRL,Marebak,Oceanus
Pradesh   Ltd. Liability Co,Marebak,Coral Solis
-20793,NA,Oceanus
-20225,NA,Oceanus
-10019,NA,Oceanus
Neptune's Bounty SE Line,Marebak,NA
-9649,NA,Oceanus
-12811,NA,Oceanus
-17527,NA,Oceanus
-13154,NA,Oceanus
-21343,NA,Oceanus
Coastal Currents GmbH & Co. KG Shipping,Isliandor,Oceanus
-8269,NA,Oceanus
Wave Warriors Corp Investment,Marebak,NA
-20208,NA,Oceanus
-10043,NA,Oceanus
-10029,NA,Oceanus
-2019,NA,Oceanus
SeaBass  GmbH & Co. KG Forwading,Osterivaria,Oceanus
Costa del Mar BV Merchants,NA,Oceanus
Baltic Catch Sagl Marine,Quornova,Oceanus
-12361,NA,Oceanus
Ob River Sagl Pelican,Puerto Sol,Oceanus
-14294,NA,Oceanus
-21964,NA,Oceanus
-5671,NA,Oceanus
-13088,NA,Oceanus
-3168,NA,Oceanus
Mar de Sirenas Limited Liability Company,Puerto Sol,Oceanus
-1769,NA,Oceanus
-10371,NA,Oceanus
Maharashtra Sea  GmbH & Co. KG,Sol y Oceana,Oceanus
-13334,NA,Oceanus
Seafarer's Club GmbH & Co. KG Transport,Islavaria,Oceanus
-7282,NA,Oceanus
Yu xian  Ltd. Corporation Overseas,Marebak,Oceanus
-10642,NA,Oceanus
Ancla Marina NV Express,NA,Oceanus
zhāng yú Ltd. Corporation,Marebak,NA
Aqua Gourmet GmbH Delivery,Islavaria,Valtalmo
Tangier Coast  Plc Tide,Quandarix,Oceanus
-18353,NA,Oceanus
Mar y Luna Barracuda OJSC Industrial,Marebak,NA
-19794,NA,Oceanus
Skeleton Coast  Consulting and,Merigrad,Oceanus
Haryana Sea  Seagrass S.A. de C.V. Logistics,Morolaria,Luminkind
Coral Rojo Pic Ocean,Mawandia,Oceanus
-7017,NA,Oceanus
Black Sea Sprat OJSC,Rio Solovia,Oceanus
-10024,NA,Oceanus
-22,Yggdrasonia,Oceanus
Asveja LLC Marine life,Puerto Sol,Oceanus
Ocean Quest Corporation Seaside,Kondanovia,Oceanus
Karelians Plc Marine conservation,Utoporiana,Oceanus
-7204,NA,Oceanus
Viento Azul Sp Sailor,Marebak,Oceanus
-1766,NA,Oceanus
Lake Tanganyika  SE Transport,Vesperanda,Oceanus
Water Wonders SRL United,Puerto Sol,Oceanus
-19414,NA,Oceanus
-2012,NA,Oceanus
-1454,NA,Oceanus
-21982,NA,Oceanus
-6109,NA,Oceanus
Spanish Red Snapper Plc Whale,Kondanovia,NA
Arena Azul LC Transit,NA,Oceanus
-11927,NA,Oceanus
-20314,NA,Oceanus
Surf's Up s AS Brothers,Icarnia,Oceanus
-4338,NA,Oceanus
fēi yú Limited Liability Company,Marebak,Oceanus
-6284,NA,Oceanus
Náutica del Mar Incorporated Brothers,Marebak,Oceanus
-1775,NA,Oceanus
Coral Coast Services Cruise ship,Isliandor,NA
-16525,NA,Oceanus
Mar de Cristalino Limited Liability Company Industrial,Thessalandia,NA
-20852,NA,Oceanus
Coral del Mar Inc & Son's,Nalakond,Nalakond
Nile   Coral Company Brothers,Novarctica,Oceanus
Coral Reef Corporation Merchants,Icarnia,Oceanus
Neptune's Realm Ltd. Liability Co,Icarnia,Oceanus
Haryana s LC Catchers,Oceanus,Oceanus
-656,NA,Oceanus
-18873,NA,Oceanus
Baltic Catch Ltd. Liability Co,Marebak,Coralmarica
Caracola del Mar OJSC Marine ecology,Riodelsol,Oceanus
-4187,NA,Oceanus
Sea Shanty Inc Holdings,Isliandor,Icarnia
Chobe River   NV Consultants,NA,Oceanus
-2475,NA,Oceanus
Coral del Sur CJSC Transit,Marebak,NA
-1438,NA,Oceanus
Balkan  Ltd. Corporation Shipping,Merigrad,Oceanus
Aqua Advancements Limited Liability Company Marine biology,Marebak,Oceanus
Baltic Herring Ges.m.b.H. Shipping,Marebak,NA
Ltd. Liability Co Ltd. Liability Co,Puerto Sol,Oceanus
Sea Shanty AB Brothers,Oceanus,Oceanus
-10263,NA,Oceanus
-20187,NA,Oceanus
Mar de la Aventura SRL,Utoporiana,NA
-2000,NA,Oceanus
bái suō wěn lú AG,Sirenareef,Sol y Oceana
-15656,NA,Oceanus
-3098,NA,Oceanus
-6256,NA,Oceanus
Chobe River   Nautical Corp Marine,Faraluna,Sol y Oceana
-3312,NA,Oceanus
Selkie Marine sanctuary Plc Distribution,Oceanus,Oceanus
Zambezi Gorge  Incorporated Consulting,Thessalandia,Oceanus
Black Sea Tuna Laksa,Marebak,Oceanus
Leska Ltd. Liability Co Express,Sol y Oceana,Oceanus
-16253,NA,Oceanus
Coastal Castaway Sp Herring,Arreciviento,NA
-5156,NA,Oceanus
Caracola del Mar Inc Brothers,Thessalandia,Oceanus
